word,wordtype,origin,meaning_number,meaning
ಅಗಮ್ಯ,ಪರಿಚೆಪದ,ಸಂ ,1,"ಹೋಗಿ ಸೇರಲಾಗದ, ಮುಟ್ಟಲಸಾಧ್ಯವಾದ"
ಅಗಮ್ಯ,ಪರಿಚೆಪದ,ಸಂ ,2,ಬುದ್ಧಿಗೆಟುಕದ
ಅಗಲ್(ಲು),ಎಸಕಪದ,ದೇ ,1,"ಬಿಟ್ಟುಹೋಗು, ತೊರೆ"
ಅಗಲ್(ಲು),ಎಸಕಪದ,ದೇ ,2,ವಿಶಾಲವಾಗು
ಅಗಸೆ,ಹೆಸರುಪದ,ದೇ ,1,"ಊರ ಹೆಬ್ಬಾಗಿಲು, ಮಹಾದ್ವಾರ"
ಅಗಸೆ,ಹೆಸರುಪದ,ದೇ ,2,ಒಂದು ಬಗೆಯ ಗಿಡ
ಅಗಾಡಿ,ಹೆಸರುಪದ,ಹಿಂ ,1,ಮುಂಭಾಗ
ಅಗಾಡಿ,ಹೆಸರುಪದ,ಹಿಂ ,2,ಕುದುರೆಯ ಮುಂಗಾಲುಗಳನ್ನು ಕಟ್ಟುವ ಹಗ್ಗ
ಅಗಾಡಿ,ಹೆಸರುಪದ,ಹಿಂ ,3,ಲಗಾಮಿನ ಹಗ್ಗ
ಅಗಿ,ಎಸಕಪದ,ದೇ ,1,ಹೆದರು
ಅಗಿ,ಎಸಕಪದ,ದೇ ,2,ಸಂತೋಷಪಡು
ಅಗಿ,ಎಸಕಪದ,ದೇ ,3,ಕಚ್ಚು
ಅಗಿ,ಎಸಕಪದ,ದೇ ,4,ಅಲುಗಾಡು
ಅಗಿ,ಎಸಕಪದ,ದೇ ,5,ಆವರಿಸು
ಅಗಿ,ಎಸಕಪದ,ದೇ ,6,ಜಗಿ
ಅಗಿಲ್(ಲು),ಹೆಸರುಪದ,ದೇ ,1,ಒಂದು ಬಗೆಯ ಸುಗಂಧದ ಮರ
ಅಗಿಲ್(ಲು),ಹೆಸರುಪದ,ದೇ ,2,"ಪರಿಮಳ, ಸುಗಂಧ"
ಅಗುಂತಿ,ಹೆಸರುಪದ,ದೇ ,1,ಹೆಚ್ಚಳ
ಅಗುಂತಿ,ಹೆಸರುಪದ,ದೇ ,2,ರಾಶಿ
ಅಗುರ್ಬು(ರ್ವು),ಹೆಸರುಪದ,ದೇ ,1,ಭಯಂಕರತೆ
ಅಗುರ್ಬು(ರ್ವು),ಹೆಸರುಪದ,ದೇ ,2,ಸಾಹಸ
ಅಗುರ್ಬು(ರ್ವು),ಹೆಸರುಪದ,ದೇ ,3,ಅತಿಶಯ
ಅಗೆ,ಹೆಸರುಪದ,ದೇ ,1,"ಮೊಳಕೆ, ಅಂಕುರ"
ಅಗೆ,ಹೆಸರುಪದ,ದೇ ,2,ನಾಟ ಮಾಡುವ ಸಸಿ
ಅಗೆ,ಹೆಸರುಪದ,ದೇ ,3,"ಕೊಂಬೆ, ರೆಂಬೆ"
ಅಗ್ಗ,ಹೆಸರುಪದ,<ಸಂ. ಅರ್ಘ ,1,"ಕಡಿಮೆ ಬೆಲೆ, ಇಳಿತಾಯದ ಬೆಲೆ"
ಅಗ್ಗ,ಹೆಸರುಪದ,<ಸಂ. ಅರ್ಘ ,2,"ಅಲ್ಪ, ಹಗುರ"
ಅಗ್ಗ,ಹೆಸರುಪದ,<ಸಂ. ಅರ್ಘ ,3,ಬೆಲೆ
ಅಗ್ಗ,ಹೆಸರುಪದ,<ಸಂ. ಅರ್ಘ ,4,ಶ್ರೇಷ್ಠತೆ
ಅಗ್ಗಳಿಕೆ,ಹೆಸರುಪದ,ದೇ ,1,"ದೊಡ್ಡಸ್ತಿಕೆ, ಶ್ರೇಷ್ಠತೆ"
ಅಗ್ಗಳಿಕೆ,ಹೆಸರುಪದ,ದೇ ,2,ಸಾಮರ್ಥ್ಯ
ಅಗ್ನಿ,ಹೆಸರುಪದ,ಸಂ ,1,ಬೆಂಕಿ
ಅಗ್ನಿ,ಹೆಸರುಪದ,ಸಂ ,2,"ಆಗ್ನೇಯ ದಿಕ್ಕಿನ ಅಧಿಪತಿ, ಬೆಂಕಿಯ ಅಧಿದೇವತೆ"
ಅಗ್ನಿ,ಹೆಸರುಪದ,ಸಂ ,3,ಆಹಾರವನ್ನು ಜೀರ್ಣಿಸುವ ಜಠರಾಗ್ನಿ
ಅಗ್ನಿ,ಹೆಸರುಪದ,ಸಂ ,4,ಮೂರು ಎಂಬುದರ ಸಂಕೇತ
ಅಗ್ನಿ,ಹೆಸರುಪದ,ಸಂ ,5,"ಚಿನ್ನ, ಬಂಗಾರ"
ಅಗ್ನಿ,ಹೆಸರುಪದ,ಸಂ ,6,ಒಂದು ಬಗೆಯ ಸಸ್ಯ
ಅಗ್ನಿಮೂಲೆ,ಹೆಸರುಪದ,ಸಂ ,1,"ಪೂರ್ವಕ್ಕೂ, ದಕ್ಷಿಣಕ್ಕೂ ನಡುವಣ ಮೂಲೆ, ಆಗ್ನೇಯ ದಿಕ್ಕು"
ಅಗ್ನಿಮೂಲೆ,ಹೆಸರುಪದ,ಸಂ ,2,ವಾಸ್ತುಶಾಸ್ತ್ರದ ಪ್ರಕಾರ ಅಡಿಗೆಯ ಮನೆಯಲ್ಲಿ ಒಲೆಯು ಇರಬೇಕಾದ ಸ್ಥಳ
ಅಗ್ರ,ಹೆಸರುಪದ,ಸಂ ,1,"ತುದಿ, ಮೊನೆ"
ಅಗ್ರ,ಹೆಸರುಪದ,ಸಂ ,2,ಮೇಲು ಭಾಗ
ಅಗ್ರ,ಹೆಸರುಪದ,ಸಂ ,3,ಮುಂಭಾಗ
ಅಗ್ರ,ಹೆಸರುಪದ,ಸಂ ,4,ನಗರದ ಸಮೀಪ ಪ್ರದೇಶ
ಅಗ್ರ,ಹೆಸರುಪದ,ಸಂ ,5,ಬಾಳೆಯೆಲೆಯ ತುದಿ ಮತ್ತು ಆ ಭಾಗದ ಎಲೆ
ಅಗ್ರಹಾರ,ಹೆಸರುಪದ,ಸಂ ,1,"ರಾಜರು ಮೊ.ವರು ಬ್ರಾಹ್ಮಣರ ಪೋಷಣೆಗಾಗಿ ದಾನ ಕೊಟ್ಟ ಪ್ರದೇಶ, ಗ್ರಾಮ"
ಅಗ್ರಹಾರ,ಹೆಸರುಪದ,ಸಂ ,2,"ಬ್ರಾಹ್ಮಣರು ವಾಸ ಮಾಡುತ್ತಿದ್ದ ಕೇರಿ, ಬೀದಿ"
ಅಘ,ಹೆಸರುಪದ,ಸಂ ,1,ಪಾಪ
ಅಘ,ಹೆಸರುಪದ,ಸಂ ,2,ದುಃಖ
ಅಘ,ಹೆಸರುಪದ,ಸಂ ,3,ಕಷ್ಟ
ಅಚಲ,ಹೆಸರುಪದ,ಸಂ ,1,ಚಲಿಸದುದು
ಅಚಲ,ಹೆಸರುಪದ,ಸಂ ,2,ಬೆಟ್ಟ
ಅಚಲ,ಹೆಸರುಪದ,ಸಂ ,3,ಏಳು ಎಂಬ ಸಂಖ್ಯೆಯ ಸಂಕೇತ
ಅಚಾತುರ್ಯ,ಹೆಸರುಪದ,ಸಂ ,1,ದಡ್ಡತನ
ಅಚಾತುರ್ಯ,ಹೆಸರುಪದ,ಸಂ ,2,ಪ್ರಮಾದ
ಅಚ್ಚಿಗ,ಹೆಸರುಪದ,ದೇ ,1,ತೀವ್ರವಾದ ವ್ಯಥೆ
ಅಚ್ಚಿಗ,ಹೆಸರುಪದ,ದೇ ,2,ಶ್ರಮ
ಅಚ್ಚಿಗ,ಹೆಸರುಪದ,ದೇ ,3,ಅಪಾಯ
ಅಚ್ಚಿಗ,ಹೆಸರುಪದ,ದೇ ,4,ಉತ್ಸಾಹ
ಅಚ್ಚಿಗ,ಹೆಸರುಪದ,ದೇ ,5,"ರೀತಿ, ಪ್ರಕಾರ"
ಅಚ್ಚಿಗ,ಹೆಸರುಪದ,ದೇ ,6,ನೆಪ
ಅಚ್ಚಿಗ,ಹೆಸರುಪದ,ದೇ ,7,ಆಶ್ಚರ್ಯ
ಅಚ್ಚಿಗ,ಹೆಸರುಪದ,ದೇ ,8,ಅರ್ಚಕ
ಅಚ್ಚಿರಿ,ಎಸಕಪದ,ದೇ ,1,ಒಂದುಗೂಡು
ಅಚ್ಚಿರಿ,ಎಸಕಪದ,ದೇ ,2,ಎರಕಹೊಯ್ಯಿ
ಅಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,1,"ಮರದಲ್ಲಿ ಯಾ ಲೋಹದಲ್ಲಿ ಬೇಕಾದ ಆಕಾರವನ್ನು ಕೊರೆದು ಅದರಲ್ಲಿ ಎರಕ ಹೊಯ್ದು ಬಿಂಬವನ್ನು ಮಾಡಿಕೊಳ್ಳುವ ಸಾಧನ, ಪಡಿಯಚ್ಚು"
ಅಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,2,"ಪಡಿಯಚ್ಚಿನಲ್ಲಿ ಎರಕಹೊಯ್ದು ತೆಗೆದ ಪ್ರತಿರೂಪ, ವಿಗ್ರಹ"
ಅಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,3,ನೆಯ್ಗೆಯ ಒಂದು ಉಪಕರಣ
ಅಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,4,ಅಕ್ಷರದ ಮೊಳೆಗಳನ್ನು ಜೋಡಿಸಿ ಮುದ್ರಣ ಮಾಡುವುದು
ಅಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,5,ಜೂಜಾಟ
ಅಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,6,ಪಗಡೆಯ ದಾಳ
ಅಚ್ಚು,ಹೆಸರುಪದ,ದೇ ,7,"ನಡುಗೂಟ, ಕೀಲು"
ಅಚ್ಚುಕಟ್ಟು,ಹೆಸರುಪದ,ದೇ ,1,"ಕೆರೆ, ಕಾಲುವೆಗಳ ಆಸರೆಯಲ್ಲಿರುವ ಭೂಮಿಯನ್ನು ಬೇಸಾಯಕ್ಕೆ ಅನುಕೂಲವಾಗುವಂತೆ ವಿಂಗಡಿಸಿದ ಜವಿನು"
ಅಚ್ಚುಕಟ್ಟು,ಹೆಸರುಪದ,ದೇ ,2,ಓರಣ
ಅಚ್ಚೆ,ಹೆಸರುಪದ,ದೇ ,1,ಒಂದು ಬಗೆಯ ಮೀನು
ಅಚ್ಚೆ,ಹೆಸರುಪದ,ದೇ ,2,ಮಕ್ಕಳನ್ನು ಅತಿಯಾಗಿ ಮುದ್ದಿಸುವುದು
ಅಚ್ಯುತ,ಹೆಸರುಪದ,ಸಂ ,1,ವಿಷ್ಣು
ಅಚ್ಯುತ,ಹೆಸರುಪದ,ಸಂ ,2,ಕೃಷ್ಣ
ಅಜ,ಹೆಸರುಪದ,ಸಂ ,1,ಪರಮಾತ್ಮ
ಅಜ,ಹೆಸರುಪದ,ಸಂ ,2,ಜೀವ
ಅಜ,ಹೆಸರುಪದ,ಸಂ ,3,ಬ್ರಹ್ಮ
ಅಜ,ಹೆಸರುಪದ,ಸಂ ,4,ವಿಷ್ಣು
ಅಜ,ಹೆಸರುಪದ,ಸಂ ,5,ಶಿವ
ಅಜ,ಹೆಸರುಪದ,ಸಂ ,6,ಸೂರ್ಯ
ಅಜ,ಹೆಸರುಪದ,ಸಂ ,7,ಚಂದ್ರ
ಅಜ,ಹೆಸರುಪದ,ಸಂ ,8,ಮನ್ಮಥ
ಅಜ,ಹೆಸರುಪದ,ಸಂ ,9,ಹೋತ
ಅಜ,ಹೆಸರುಪದ,ಸಂ ,10,೦ ಟಗರು
ಅಜ,ಹೆಸರುಪದ,ಸಂ ,12,ಮೇಷ ರಾಶಿ
ಅಜಗರ,ಹೆಸರುಪದ,ಸಂ ,1,ಹೆಬ್ಬಾವು
ಅಜಗರ,ಹೆಸರುಪದ,ಸಂ ,2,ಒಬ್ಬ ರಾಕ್ಷಸನ ಹೆಸರು
ಅಜರ,ಹೆಸರುಪದ,ಸಂ ,1,"ಮುಪ್ಪಿಲ್ಲದವನು, ದೇವತೆ"
ಅಜರ,ಹೆಸರುಪದ,ಸಂ ,2,ಕೃಷ್ಣ
ಅಜರ,ಹೆಸರುಪದ,ಸಂ ,3,ಜಿನ
ಅಜಾತ,ಹೆಸರುಪದ,ಸಂ ,1,ವಿಷ್ಣು
ಅಜಾತ,ಹೆಸರುಪದ,ಸಂ ,2,ಶಿವ
ಅಜಾತ,ಹೆಸರುಪದ,ಸಂ ,3,ಜಿನ
ಅಜಾತ,ಪರಿಚೆಪದ,ಸಂ ,1,ಇನ್ನೂ ಹುಟ್ಟದಿರುವ
ಅಜಾತ,ಪರಿಚೆಪದ,ಸಂ ,2,ಹುಟ್ಟು ಇಲ್ಲದ
ಅಜಾತಶತ್ರು,ಹೆಸರುಪದ,ಸಂ ,1,ಶತ್ರುವೇ ಇಲ್ಲದವನು
ಅಜಾತಶತ್ರು,ಹೆಸರುಪದ,ಸಂ ,2,ಶಿವ
ಅಜಾತಶತ್ರು,ಹೆಸರುಪದ,ಸಂ ,3,ಧರ್ಮರಾಯ
ಅಜಿತ,ಹೆಸರುಪದ,ಸಂ ,1,ವಿಷ್ಣು
ಅಜಿತ,ಹೆಸರುಪದ,ಸಂ ,2,ಶಿವ
ಅಜಿತ,ಹೆಸರುಪದ,ಸಂ ,3,ಎರಡನೆಯ
ಅಜಿನ,ಹೆಸರುಪದ,ಸಂ ,1,ಚರ್ಮ
ಅಜಿನ,ಹೆಸರುಪದ,ಸಂ ,2,ಜಿಂಕೆಯ ಚರ್ಮ
ಅಜಿರ,ಹೆಸರುಪದ,ಸಂ ,1,ಅಂಗಳ
ಅಜಿರ,ಹೆಸರುಪದ,ಸಂ ,2,ಇಂದ್ರಿಯ ಗೋಚರವಾದ ವಿಷಯ
ಅಜಿರ,ಹೆಸರುಪದ,ಸಂ ,3,ಗಾಳಿ
ಅಜಿರ,ಹೆಸರುಪದ,ಸಂ ,4,ಶರೀರ
ಅಜಿರ,ಹೆಸರುಪದ,ಸಂ ,5,ಕಪ್ಪೆ
ಅಜೇಯ,ಹೆಸರುಪದ,ಸಂ ,1,ಗೆಲ್ಲಲಾಗದುದು
ಅಜೇಯ,ಹೆಸರುಪದ,ಸಂ ,2,ಗೆಲ್ಲಲಾಗದವನು
ಅಜ್ಞಾನ,ಹೆಸರುಪದ,ಸಂ ,1,ಅರಿವಿಲ್ಲದಿರುವಿಕೆ
ಅಜ್ಞಾನ,ಹೆಸರುಪದ,ಸಂ ,2,ಅವಿದ್ಯೆ
ಅಟಮಟ,ಹೆಸರುಪದ,ದೇ ,1,ಸುಳ್ಳು
ಅಟಮಟ,ಹೆಸರುಪದ,ದೇ ,2,ಮಾಯೆ
ಅಟಮಟ,ಹೆಸರುಪದ,ದೇ ,3,ಮೋಸ
ಅಟವಿ,ಹೆಸರುಪದ,<ಸಂ. ಅಟವೀ ,1,"ಕಾಡು, ಅರಣ್ಯ"
ಅಟವಿ,ಹೆಸರುಪದ,<ಸಂ. ಅಟವೀ ,2,ಒಂದು ಅಳತೆ
ಅಟಾಪ,ಹೆಸರುಪದ,ದೇ ,1,"ಶಕ್ತಿ, ಸಾಮರ್ಥ್ಯ"
ಅಟಾಪ,ಹೆಸರುಪದ,ದೇ ,2,"ಅಂಕೆ, ಅಧೀನ"
ಅಟ್ಟ,ಹೆಸರುಪದ,ದೇ ,1,ಮನೆಯ ಒಳಗಡೆ ಸಾಮಾನುಗಳನ್ನು ಇಡುವುದಕ್ಕೋಸ್ಕರ ಛಾವಣಿಗೆ ಹೊಂದಿಸಿ ಮಾಡಿರುವ ಅಂತಸ್ತು
ಅಟ್ಟ,ಹೆಸರುಪದ,ದೇ ,2,ಮಹಡಿ
ಅಟ್ಟ,ಹೆಸರುಪದ,ದೇ ,3,ವೇದಿಕೆ
ಅಟ್ಟ,ಹೆಸರುಪದ,ದೇ ,4,ಅಂಗುಳು
ಅಟ್ಟವಣೆ,ಹೆಸರುಪದ,ದೇ ,1,ಕೂಡುವ ಮತ್ತು ಕಳೆಯುವ ಲೆಕ್ಕ; ಸಂಕಲನ ಮತ್ತು ವ್ಯವಕಲನ
ಅಟ್ಟವಣೆ,ಹೆಸರುಪದ,ದೇ ,2,ವ್ಯಾಸಪೀಠ
ಅಟ್ಟಹಾಸ,ಹೆಸರುಪದ,ಸಂ ,1,ತುಂಬ ಜೋರಾದ ನಗು
ಅಟ್ಟಹಾಸ,ಹೆಸರುಪದ,ಸಂ ,2,ಆಡಂಬರ
ಅಟ್ಟಿಸು,ಎಸಕಪದ,ದೇ ,1,ಕಳಿಸಿಕೊಡು
ಅಟ್ಟಿಸು,ಎಸಕಪದ,ದೇ ,2,ಬತ್ತಿಸು
ಅಟ್ಟಿಸು,ಎಸಕಪದ,ದೇ ,3,ಕಾಯಿಸು; ಕುದಿಸಿ ಇಂಗಿಸು
ಅಟ್ಟು,ಹೆಸರುಪದ,ದೇ ,1,ದೌತ್ಯ
ಅಟ್ಟು,ಹೆಸರುಪದ,ದೇ ,2,ಬೆನ್ನಟ್ಟುವಿಕೆ
ಅಟ್ಟು,ಹೆಸರುಪದ,ದೇ ,3,ಧಾವಂತ
ಅಟ್ಟು,ಹೆಸರುಪದ,ದೇ ,4,ಮೇಲ್ಭಾಗದ ಬಡು
ಅಟ್ಟು,ಹೆಸರುಪದ,ದೇ ,5,ಅಟ್ಟಣೆ
ಅಟ್ಟು,ಎಸಕಪದ,ದೇ ,1,ಬೆನ್ನುಹತ್ತಿ ಹೋಗು
ಅಟ್ಟು,ಎಸಕಪದ,ದೇ ,2,ಓಡಿಸು
ಅಟ್ಟು,ಎಸಕಪದ,ದೇ ,3,ಅಂಟಿಕೊಳ್ಳು
ಅಟ್ಟು,ಎಸಕಪದ,ದೇ ,4,ದೂತನನ್ನು ಕಳುಹಿಸು
ಅಟ್ಟು,ಎಸಕಪದ,ದೇ ,5,ಮುಂದಕ್ಕೆ ಚಾಚು
ಅಟ್ಟು,ಎಸಕಪದ,ದೇ ,6,"ಸುರಿ, ಹೊಯ್ಯು"
ಅಟ್ಟು,ಎಸಕಪದ,ದೇ ,7,ಅಡಿಗೆ ಮಾಡು
ಅಟ್ಟು,ಎಸಕಪದ,ದೇ ,8,ಕುದಿದು ಗಟ್ಟಿಯಾಗು
ಅಟ್ಟುಳಿ,ಹೆಸರುಪದ,ದೇ ,1,ಅಟ್ಟಿಸಿಕೊಂಡು ಹೋಗುವಿಕೆ
ಅಟ್ಟುಳಿ,ಹೆಸರುಪದ,ದೇ ,2,ಹಿಂಸೆ
ಅಟ್ಟುಳಿ,ಹೆಸರುಪದ,ದೇ ,3,ದೀಹದ ಮೃಗ ಬೇಟೆಗೆ ಬಳಸಲು ಪಳಗಿಸಿದ ಪ್ರಾಣಿ
ಅಟ್ಟೆ,ಹೆಸರುಪದ,ದೇ ,1,ತಲೆಯಿಲ್ಲದ ದೇಹ
ಅಟ್ಟೆ,ಹೆಸರುಪದ,ದೇ ,2,ಪಾದರಕ್ಷೆಯ ತಳಭಾಗದ ಹಲ್ಲೆ
ಅಟ್ಟೆ,ಹೆಸರುಪದ,ದೇ ,3,ರಸತೆಗೆದ ಕಬ್ಬಿನ ಸಿಪ್ಪೆ
ಅಟ್ಟೆ,ಹೆಸರುಪದ,ದೇ ,4,ಮಾಯುತ್ತಿರುವ ಗಾಯದ ಹೊರಪದರ
ಅಟ್ಟೆ,ಹೆಸರುಪದ,ದೇ ,5,"ಚರ್ಮ, ತೊಗಲು"
ಅಟ್ಟೆ,ಹೆಸರುಪದ,ದೇ ,6,ಎಲುಬಿನ ಗೂಡು
ಅಡಕ,ಹೆಸರುಪದ,ದೇ ,1,ಹಿಡಿತ
ಅಡಕ,ಹೆಸರುಪದ,ದೇ ,2,ಮಿತಿ
ಅಡಕ,ಹೆಸರುಪದ,ದೇ ,3,ಒಳ ಸೇರಿರುವುದು
ಅಡಕ,ಹೆಸರುಪದ,ದೇ ,4,ಒಂದರ ಮೇಲೊಂದನ್ನು ಪೇರಿಸುವುದು
ಅಡಕ,ಹೆಸರುಪದ,ದೇ ,5,ನಿಯಮ
ಅಡಕ,ಹೆಸರುಪದ,ದೇ ,6,ಅಡಗಿಕೊಂಡಿರುವುದು
ಅಡಕ,ಹೆಸರುಪದ,ದೇ ,7,ಲಕೋಟೆಯಲ್ಲಿ ಪತ್ರದ ಜೊತೆ ಇಡುವ ಇತರ ಕಾಗದಗಳು
ಅಡಕು,ಹೆಸರುಪದ,ದೇ ,1,ನಿಯಮ
ಅಡಕು,ಹೆಸರುಪದ,ದೇ ,2,ಹಿಡಿತ
ಅಡಕು,ಹೆಸರುಪದ,ದೇ ,3,ನೆಯ್ಗೆಯಲ್ಲಿ ಒತ್ತಿ ಸೇರಿಸಿದ ನಾಲ್ಕು ದಾರದ ಎಳೆ
ಅಡಕು,ಎಸಕಪದ,ದೇ ,1,ಒಯ್ಯು
ಅಡಕು,ಎಸಕಪದ,ದೇ ,2,ರಾಶಿ ಹಾಕು
ಅಡಗು,ಎಸಕಪದ,ದೇ ,1,"ಅವಿತುಕೊಳ್ಳು, ಮರೆಯಾಗು"
ಅಡಗು,ಎಸಕಪದ,ದೇ ,2,ಶಮನವಾಗು
ಅಡಗು,ಎಸಕಪದ,ದೇ ,3,ಕೊನೆಗೊಳ್ಳು
ಅಡಗು,ಎಸಕಪದ,ದೇ ,4,ಹಿಂದಕ್ಕೆ ಸರಿ
ಅಡಗು,ಎಸಕಪದ,ದೇ ,5,ವಶವಾಗಿರು
ಅಡಚು,ಎಸಕಪದ,ದೇ ,1,"ನೂಕು, ತಳ್ಳು"
ಅಡಚು,ಎಸಕಪದ,ದೇ ,2,ಒತ್ತಾಗಿ ಸೇರು
ಅಡಪವಳ,ಹೆಸರುಪದ,ದೇ ,1,ಒಡೆಯನ ಎಲೆ ಅಡಿಕೆಯ ಸಂಚಿಯನ್ನು ಹಿಡಿಯುವವನು ಅಡ ಪವಳ
ಅಡಪವಳ,ಹೆಸರುಪದ,ದೇ ,2,ಕ್ಷೌರಿಕ
ಅಡಪು,ಹೆಸರುಪದ,ದೇ ,1,ಆಸರೆ
ಅಡಪು,ಹೆಸರುಪದ,ದೇ ,2,"ಅಡವು, ಒತ್ತೆ; ಈಡು"
ಅಡಪು,ಹೆಸರುಪದ,ದೇ ,3,ದೇವಸ್ಥಾನದ ಒಂದು ಸೇವೆ
ಅಡಪು,ಹೆಸರುಪದ,ದೇ ,4,ನೃತ್ಯದ ಒಂದು ಭಂಗಿ
ಅಡಪು,ಹೆಸರುಪದ,ದೇ ,5,ನಾಯಿಕಜ್ಜಿ
ಅಡರು,ಹೆಸರುಪದ,ದೇ ,1,ಆಸರೆ
ಅಡರು,ಹೆಸರುಪದ,ದೇ ,2,ಚಿಕ್ಕರೆಂಬೆ
ಅಡರು,ಹೆಸರುಪದ,ದೇ ,3,"ಪುಳ್ಳೆ, ಕಡ್ಡಿ"
ಅಡರು,ಎಸಕಪದ,ದೇ ,1,ಮೇಲಕ್ಕೆ ಹತ್ತು
ಅಡರು,ಎಸಕಪದ,ದೇ ,2,ಹಬ್ಬು
ಅಡರು,ಎಸಕಪದ,ದೇ ,3,ಆಕ್ರಮಿಸು
ಅಡಲು,ಎಸಕಪದ,ದೇ ,1,ವ್ಯಥೆಪಡು
ಅಡಲು,ಎಸಕಪದ,ದೇ ,2,ಹೆದರು
ಅಡವು,ಹೆಸರುಪದ,<ದೇ. ತಮಿ. ಅಡೈವು ,1,ರೀತಿ
ಅಡವು,ಹೆಸರುಪದ,<ದೇ. ತಮಿ. ಅಡೈವು ,2,ಸಮೃದ್ಧಿ
ಅಡವು,ಹೆಸರುಪದ,<ದೇ. ತಮಿ. ಅಡೈವು ,3,ಒತ್ತೆ
ಅಡವು,ಹೆಸರುಪದ,<ದೇ. ತಮಿ. ಅಡೈವು ,4,ಆಸರೆ
ಅಡವು,ಹೆಸರುಪದ,<ದೇ. ತಮಿ. ಅಡೈವು ,5,ತಡೆಯಾಗಿರುವ ವಸ್ತು
ಅಡಸು,ಎಸಕಪದ,ದೇ ,1,ಬಿಗಿಯಾಗಿ ಒತ್ತು
ಅಡಸು,ಎಸಕಪದ,ದೇ ,2,ತುರುಕು
ಅಡಸು,ಎಸಕಪದ,ದೇ ,3,ಮೇಲೆ ಬೀಳು
ಅಡಸು,ಎಸಕಪದ,ದೇ ,4,ಮೆಟ್ಟು
ಅಡಸು,ಎಸಕಪದ,ದೇ ,5,ಪ್ರಾಪ್ತವಾಗು
ಅಡಸು,ಎಸಕಪದ,ದೇ ,6,ಚುಚ್ಚು
ಅಡಹು,ಹೆಸರುಪದ,ದೇ ,1,ಅಡವು
ಅಡಹು,ಹೆಸರುಪದ,ದೇ ,2,ನೃತ್ಯದ ಒಂದು ಭಂಗಿ
ಅಡಾವುಡಿ,ಹೆಸರುಪದ,ದೇ ,1,ಗದ್ದಲ
ಅಡಾವುಡಿ,ಹೆಸರುಪದ,ದೇ ,2,ಆಡಂಬರ
ಅಡಾವುಡಿ,ಹೆಸರುಪದ,ದೇ ,3,ಆತುರ
ಅಡಾವುಡಿ,ಹೆಸರುಪದ,ದೇ ,4,ಅವ್ಯವಸ್ಥೆ
ಅಡಿ,ಹೆಸರುಪದ,ದೇ ,1,ಹೆಜ್ಜೆ
ಅಡಿ,ಹೆಸರುಪದ,ದೇ ,2,ಕಾಲು
ಅಡಿ,ಹೆಸರುಪದ,ದೇ ,3,ಹನ್ನೆರಡು ಅಂಗುಲದ ಉದ್ದಳತೆ
ಅಡಿ,ಹೆಸರುಪದ,ದೇ ,4,ಕೆಳಭಾಗ
ಅಡಿ,ಹೆಸರುಪದ,ದೇ ,5,ರಹಸ್ಯ
ಅಡಿ,ಹೆಸರುಪದ,ದೇ ,6,ಆಶ್ರಯ
ಅಡಿ,ಹೆಸರುಪದ,ದೇ ,7,ಮೂಲಕಾರಣ
ಅಡಿ,ಹೆಸರುಪದ,ದೇ ,8,ಪದ್ಯದ ಒಂದು ಪಂಕ್ತಿ
ಅಡಿ,ಹೆಸರುಪದ,ದೇ ,9,ಕಟ್ಟಡದ ಒಂದು ನಿವೇಶನ
ಅಡಿಯಿಡು,ಎಸಕಪದ,= ,1,"ಹೆಜ್ಜೆಹಾಕು, ಮುಂದುವರಿ"
ಅಡಿಯಿಡು,ಎಸಕಪದ,= ,2,ಪ್ರಾರಂಭಿಸು
ಅಡು,ಎಸಕಪದ,ದೇ ,1,ಆಡಿಗೆ ಮಾಡು
ಅಡು,ಎಸಕಪದ,ದೇ ,2,"ಸುಡು, ಬೇಯು"
ಅಡುಗೆ,ಹೆಸರುಪದ,ದೇ ,1,"ಬೇಯಿಸುವುದು, ಪಾಕಕ್ರಿಯೆ"
ಅಡುಗೆ,ಹೆಸರುಪದ,ದೇ ,2,ಬೇಯಿಸಿ ಸಿದ್ಧಪಡಿಸಿದಊಟದ ಪದಾರ್ಥ
ಅಡೆ,ಹೆಸರುಪದ,ದೇ ,1,"ಮಾವಿನಕಾಯಿ, ಬಾಳೆಕಾಯಿ ಇತ್ಯಾದಿಗಳನ್ನು ಶಾಖದಿಂದ ಮಾಗಿಸುವುದಕ್ಕಾಗಿ ಹುಲ್ಲಿನಲ್ಲಿ ಮುಚ್ಚಿಡುವುದು"
ಅಡೆ,ಹೆಸರುಪದ,ದೇ ,2,ಆಶ್ರಯ
ಅಡೆ,ಹೆಸರುಪದ,ದೇ ,3,"ಬಡಗಿ, ಕಮ್ಮಾರ ಮೊ.ವರು ಉಪಯೋಗಿಸುವ ಮರದ ಕೊರಡು"
ಅಡೆ,ಹೆಸರುಪದ,ದೇ ,4,ಸೆಗಣಿ
