word,wordtype,origin,meaning_number,meaning
ಸೆಡಕು,noun,ದೇ ,1,"ಗರ್ವ, ಅಹಂಕಾರ"
ಸೆಡವು(ಹು),noun,ದೇ ,1,"ಗರ್ವ, ಅಹಂಕಾರ"
ಸೆಣಸಾಟ,noun,ದೇ ,1,"ಸ್ಪರ್ಧೆ, ಪೈಪೋಟಿ"
ಸೆಣಸು,noun,ದೇ ,1,"ಸ್ಪರ್ಧೆ, ಪೈಪೋಟಿ"
ಸೆತ್ತೆ,noun,ದೇ ,1,"ಒಣಗಿದ ಕಸ, ಕಲ್ಮಷ"
ಸೆದೆ,noun,ದೇ ,1,"ಕಸ, ಕೊಳಕು"
ಸೆರಗು,noun,ದೇ ,1,"ಸೀರೆಯಲ್ಲಿ ಹೊದೆಯುವ ಭಾಗ, ಮೇಲುದು"
ಸೆಲೆ,noun,ದೇ ,1,"ಶಬ್ದ, ಧ್ವನಿ"
ಸೆಳಕು,noun,ದೇ ,1,"ಎಳೆತ, ಆಕರ್ಷಣೆ"
ಸೆಳವು,noun,ದೇ ,1,"ಪ್ರವಾಹದ ಎಳೆತ, ಸೆಳೆತ"
ಸೆಳೆ,noun,ದೇ ,1,"ಎಳೆತ, ಸೆಳೆತ"
ಸೆಳ್ಳು,noun,ದೇ ,1,ಸೆಳ್ಳ
ಸೇಡು,noun,ದೇ ,1,"ಸೆಡೆಯುವಿಕೆ, ಮುದುಡುವಿಕೆ"
ಸೇತುವೆ,noun,<ಸಂ. ಸೇತು ,1,ಸೇತು
ಸೇದೆ,noun,<ಸಂ. ಸ್ವೇದ ,1,"ಜಗ್ಗುವಂಥದು, ಸೇದುವಂಥದು"
ಸೇನಾನಿ,noun,ಸಂ ,1,"ಸೈನ್ಯದ ಮುಖ್ಯಸ್ಥ, ದಳವಾಯಿ"
ಸೇನಾಮುಖ,noun,ಸಂ ,1,"ಸೈನ್ಯದ - ಎದುರು, ಸಮ್ಮುಖ"
ಸೇರಿಕೆ,noun,ದೇ ,1,"ಹೊಂದಿಕೆ, ಸೇರ್ಪಡೆ"
ಸೇರುವೆ,noun,ದೇ ,1,"ಹೊಂದಿಕೆ, ಮೇಳ"
ಸೇರೆ,noun,ದೇ ,1,"ಬೊಗಸೆ, ಅಂಜಲಿ"
ಸೇರ್ಪಡೆ,noun,ದೇ ,1,"ಒಳಗೊಳ್ಳುವಿಕೆ, ಸೇರಿಕೊಳ್ಳುವಿಕೆ"
ಸೇವಗೆ,noun,ದೇ ,1,"ಅಕ್ಕಿ, ರವೆ ಮೊ.ವುಗಳಿಂದ ಮಾಡುವ ಪಾಯಸಕ್ಕೆ ಉಪಯೋಗಿಸುವ ಎಳೆಎಳೆಯಾದ ಪದಾರ್ಥ"
ಸೇವನೆ,noun,<ಸಂ. ಸೇವನ ,1,"ಪೂಜೆ, ಉಪಾಸನೆ"
ಸೇವೆ,noun,<ಸಂ. ಸೇವಾ ,1,"ಊಳಿಗ, ಚಾಕರಿ"
ಸೇಸೆ,noun,<ಸಂ. ಶೇಷಾ ,1,"ಮಂಗಳಾಕ್ಷತೆ, ಮಂತ್ರಾಕ್ಷತೆ"
ಸೈಂಧವ,noun,ಸಂ ,1,ಒಂದು ಬಗೆಯ ಉಪ್ಪು
ಸೈತಾನ,noun,<ಅರ. ಶೈತಾನ್ ,1,"ಭೂತ, ಪಿಶಾಚಿ ಮುಂ. ದುಷ್ಟ ಶಕ್ತಿ; ಪಾಪ ಪ್ರೇರಕ ಶಕ್ತಿ"
ಸೈತು,noun,ದೇ ,1,"ವಕ್ರತೆಯಿಲ್ಲದುದು, ನೇರವಾದುದು"
ಸೈನಿಕ,noun,ಸಂ ,1,"ಸೈನ್ಯ, ಪಡೆ"
ಸೈಪು,noun,ದೇ ,1,"ಪುಣ್ಯ, ಸುಕೃತ"
ಸೈರಂಧ್ರಿ,noun,<ಸಂ. ಸೈರಂಧ್ರೀ ,1,ಅರಮನೆಯ ಅಂತಃಪುರದ ದಾಸಿ
ಸೊಂಕು,noun,ದೇ ,1,"ಸ್ಪರ್ಶ, ಮುಟ್ಟುವಿಕೆ"
ಸೊಂಡಿಲು,noun,<ಸಂ. ಶುಂಡಾ ,1,"ಆನೆಯ ಕೈ, ಗಜಹಸ್ತ"
ಸೊಂಡೆ,noun,<ಸಂ. ಶುಂಡಾ ,1,"ಮುಖ, ಮೂತಿ, ಮೋರೆ"
ಸೊಂದಿ,noun,ದೇ ,1,ಜಾರ ಸ್ವಭಾವದ ವ್ಯಕ್ತಿ
ಸೊಂಪು,noun,ದೇ ,1,"ಸೊಗಸು, ಚೆಲುವು"
ಸೊಕ್ಕು,noun,<ದೇ. ಸೊರ್ಕು ,1,"ಅಮಲು, ಮದ"
ಸೊಗಡು,noun,ದೇ ,1,"ಕಂಪು, ವಾಸನೆ"
ಸೊಗಸು,noun,<ಸಂ. ಸುಖ = ಸೊಗ + ಇಸು ,1,"ಅಂದ, ಚೆಲುವು"
ಸೊಟ್ಟು,noun,"ದೇ ಓರೆ, ಡೊಂಕು, ವಕ್ರತೆ; ದೇ ",1,"ನೇರವಲ್ಲದುದು, ಡೊಂಕು"
ಸೊದೆ,noun,<ಸಂ. ಸುಧಾ ,1,"ಅಮೃತ, ಪೀಯೂಷ"
ಸೊನೆ,noun,ದೇ ,1,"ವಿಶೇಷವಾಗಿ ಮಾವಿನಕಾಯಿ, ಕೆಲವು ಹೂವು ಮುಂ.ವುಗಳ ತೊಟ್ಟಿನಿಂದ ಸುರಿಯುವ ಅಂಟುಳ್ಳ ರಸ"
ಸೊನ್ನಲಿಗೆ,noun,ದೇ ,1,"ದುಂಡಾಗಿರುವುದು, ವೃತ್ತಾ ಕಾರವಾಗಿರುವುದು"
ಸೊಪ್ಪು,noun,ದೇ ,1,"ಎಲೆ, ಪರ್ಣ"
ಸೊಬಗು,noun,<ಸಂ. ಸುಭಗ ,1,"ಅಂದ, ಚೆಲುವು"
ಸೊರಹು,noun,ದೇ ,1,"ಅತಿಯಾಗಿ ಮಾತನಾಡುವಿಕೆ, ಗಳಹುವಿಕೆ"
ಸೊರ್ಕು,noun,ದೇ ,1,"ಅಮಲು, ಮತ್ತು"
ಸೊಲ್ಲು,noun,ದೇ ,1,"ಮಾತು, ನುಡಿ"
ಸೊಳ್ಳೆ,noun,ದೇ ,1,"ಮೂಗಿನ ಹೊಳ್ಳೆ, ನಾಸಾರಂಧ್ರ"
ಸೊವಡು,noun,ದೇ ,1,"ಕಂಪು, ವಾಸನೆ"
ಸೋಂಕು,noun,ದೇ ,1,"ಮುಟ್ಟುವಿಕೆ, ಸ್ಪರ್ಶ"
ಸೋಂಬ,noun,ದೇ ,1,"ಮೈಗಳ್ಳ, ಅಲಸಿ, ಸೋಮಾರಿ"
ಸೋಂಬು,noun,ದೇ ,1,"ಆಲಸ್ಯ, ಸೋಮಾರಿತನ"
ಸೋಕು,noun,ದೇ ,1,"ಮುಟ್ಟುವಿಕೆ, ಸ್ಪರ್ಶ"
ಸೋಗು,noun,ದೇ ,1,"ತೋರಿಕೆಯ ರೂಪ, ವೇಷ"
ಸೋಗೆ,noun,ದೇ ,1,"ಸಾಮಾನ್ಯವಾಗಿ ಗಂಡು ನವಿಲು, ಮಯೂರ"
ಸೋಜಿಗ,noun,ದೇ ,1,"ಆಶ್ಚರ್ಯ, ವಿಸ್ಮಯ"
ಸೋಟೆ,noun,"ದೇ ಬಾಯಿಯ ಕೊನೆಭಾಗ, ಕಟಬಾಯಿ; <ಹಿಂ. ಸೋಂಟಾ ",1,ದಪ್ಪವಾದ ಮರದ ತುಂಡು
ಸೋಡ,noun,<ಇಂ. soda ,1,ಅಡುಗೆಗೆ ಉಪ ಯೋಗಿಸುವ ಒಂದು ಬಗೆಯ ಕ್ಷಾರ
ಸೋಡಚೀಟಿ,noun,<ಮರಾ. ಸೋಡಚಿಠ್ಠೀ ,1,ತಮ್ಮ ವಶದಲ್ಲಿರುವ ವಸ್ತುವಿನ ಹಕ್ಕನ್ನು ಬಿಟ್ಟು ಕೊಡುವುದನ್ನು ಸೂಚಿಸುವ ದಾಖಲೆ
ಸೋಡಿ,noun,<ಮರಾ. ಸೋಡ್ ,1,ವಸೂಲಾಗ ಬೇಕಾಗಿರುವ ಮೊಬಲಗಿನಲ್ಲಿ ತೋರಿಸುವ ರಿಯಾ ಯಿತಿ
ಸೋಣೆ,noun,<ಸಂ. ಶ್ರಾವಣ ,1,ಶ್ರಾವಣಮಾಸ
ಸೋದರ್ಯ,noun,ಸಂ ,1,"ಒಡಹುಟ್ಟಿದವನು, ಸಹೋದರ"
ಸೋನೆ,noun,ದೇ ,1,"ಮಳೆ, ವೃಷ್ಟಿ"
ಸೋನೇರಿ,noun,ಮರಾ ,1,ಚಿನ್ನದ ಬಣ್ಣದ ಹೊಳೆಯುವ ಕಾಗದ
ಸೋಪಸ್ಕರ,noun,ಸಂ ,1,"ಅವಶ್ಯಕವಾದ ವಸ್ತು, ಅಗತ್ಯವಾದ ಸಾಮಗ್ರಿ"
ಸೋಪಾನ,noun,ಸಂ ,1,"ಮೆಟ್ಟಿಲು, ಪಾವಟಿಗೆ"
ಸೋಬನ,noun,<ಸಂ. ಶೋಭನ ,1,"ಮದುವೆ ಮುಂ. ಮಂಗಳ ಪ್ರಸಂಗಗಳಲ್ಲಿ ಹಾಡುವ ಹಾಡು, ಸೋಬಾನೆ"
ಸೋಬಾನ,noun,<ಸಂ. ಶೋಭಾನ ,1,"ಮಂಗಳ ಪ್ರಸಂಗಗಳಲ್ಲಿ ಹಾಡುವ ಹಾಡು, ಸೋಬಾನೆ"
ಸೋಬಾನೆ,noun,<ಸಂ. ಶೋಭನ ,1,ಮದುವೆ ಮುಂ. ಮಂಗಳ ಪ್ರಸಂಗಗಳಲ್ಲಿ ಹಾಡುವ ಹಾಡು
ಸೋಮ,noun,ಸಂ ,1,"ಒಂದು ಬಗೆಯ ಸಸ್ಯ, ಕೋಡಂಬಳ್ಳಿ"
ಸೋರಿಕೆ,noun,ದೇ ,1,"ದ್ರವ, ಅನಿಲ ಮುಂ.ವು ರಂಧ್ರದ ಮೂಲಕ ಸೋರಿ ಹೋಗುವಿಕೆ, ಸುರಿದು ಹೋಗುವಿಕೆ"
ಸೋರುಗಣ್ಣು,noun,ದೇ ,1,"ಯಾವಾಗಲೂ ನೀರು ಸುರಿಸುವ ಕಣ್ಣು, ಅಳುವ ಕಣ್ಣು"
ಸೋರೆ,noun,ದೇ ,1,ತರಕಾರಿಯಾಗಿ ಬಳಸುವ ಒಂದು ಬಗೆಯ ಕಾಯಿ ಮತ್ತು ಅದರ ಬಳ್ಳಿ
ಸೋಲ,noun,ದೇ ,1,"ಸೋಲು, ಪರಾಜಯ"
ಸೋಲೆ,noun,ದೇ ,1,"ಈರುಳ್ಳಿ ಮೊ.ವುಗಳ ಹೊರ ಪದರ, ಸಿಪ್ಪೆ"
ಸೋವು,noun,ದೇ ,1,"ಕಾಡಿನಲ್ಲಿ ಪ್ರಾಣಿಗಳು ನಡೆದಾಡುವುದರಿಂದ ಉಂಟಾದ-ದಾರಿ, ಜಾಡು"
ಸೋಸು,noun,ದೇ ,1,"ಚಂದ, ಸೊಗಸು"
ಸೋಹು,noun,ದೇ ,1,ಅಡಗಿರುವ ಪ್ರಾಣಿಗಳನ್ನು ಪೊದೆ ಗಳಿಂದ ಎಬ್ಬಿಸಿ ಆಡುವ ಒಂದು ಬಗೆಯ ಬೇಟೆ
ಸೌಕುಮಾರ್ಯ,noun,ಸಂ ,1,"ಮೃದುತ್ವ, ಕೋಮ ಲತೆ"
ಸೌಖ್ಯ,noun,ಸಂ ,1,"ಸುಖ, ನೆಮ್ಮದಿ"
ಸೌಗಂಧಿ,noun,ಸಂ ,1,ಮನೋಹರವಾದ ವಾಸನೆಯುಳ್ಳದು
ಸೌಗಂಧಿಕ,noun,<ಸಂ. ಸೌಗಂಧಿಕಾ ,1,"ಪರಿಮಳದಿಂದ ಕೂಡಿದುದು, ಸುವಾಸನೆಯುಳ್ಳುದು"
ಸೌಜನ್ಯ,noun,ಸಂ ,1,"ಒಳ್ಳೆಯತನ, ಸಜ್ಜನಿಕೆ"
ಸೌದಾಮಿನಿ,noun,ಸಂ ,1,"ಮಿಂಚು, ವಿದ್ಯುತ್ತು"
ಸೌದೆ,noun,<ಸಂ. ಸಮಿತ್ ,1,"ಕಟ್ಟಿಗೆ, ಉರುವಲು"
ಸೌಧ,noun,ಸಂ ,1,"ಸುಣ್ಣ ಬಳಿದ ಮನೆ, ಧವಳಾಗಾರ"
ಸೌಭಾಗ್ಯ,noun,ಸಂ ,1,"ಮಂಗಳಕರವಾದುದು, ಶುಭ"
ಸೌಮಂಗಲ್ಯ,noun,ಸಂ ,1,ಮಂಗಳಕರವಾದುದು
ಸೌಮನಸ್ಯ,noun,ಸಂ ,1,ಒಳ್ಳೆಯ ಮನಸ್ಸಿನಿಂದ ಕೂಡಿರುವಿಕೆ
ಸೌಮ್ಯ,noun,ಸಂ ,1,ತೀಕ್ಷ್ಣವಲ್ಲದುದು
ಸೌರ,noun,ಸಂ ,1,ಸೂರ್ಯನಿಗೆ ಸಂಬಂಧಿ ಸಿದುದು
ಸೌರಣೆ,noun,<ಸಂ. ಸಂವರಣ ,1,"ಸಜ್ಜು, ಸನ್ನಾಹ"
ಸೌರಭ್ಯ,noun,ಸಂ ,1,ಸೌರಭ
ಸೌಳು,noun,<ದೇ. ಚವುಳು ,1,"ಉಪ್ಪು, ಲವಣ, ಕ್ಷಾರ"
ಸೌವೀರ,noun,ಸಂ ,1,"ಗಂಜಿ, ಅಂಬಲಿ"
ಸೌಷ್ಠವ,noun,ಸಂ ,1,"ಸೊಗಸು, ಅಂದ"
ಸ್ಕಂಧ,noun,ಸಂ ,1,"ಹೆಗಲು, ಭುಜಾಗ್ರ"
ಸ್ಕಂಧಾವಾರ,noun,ಸಂ ,1,ಸೈನ್ಯ ಯಾ ಸೈನ್ಯದ ತುಕಡಿ
ಸ್ಖಲನ,noun,ಸಂ ,1,"ಜಾರಿಬೀಳುವಿಕೆ, ಕಳಚಿಬೀಳುವಿಕೆ"
ಸ್ಖಲಿತ,noun,ಸಂ ,1,"ತಪ್ಪು, ಅಪರಾಧ"
ಸ್ಖಾಲಿತ್ಯ,noun,= ,1,ಜಾರಿ ಬೀಳುವಿಕೆ
ಸ್ತಂಭ,noun,ಸಂ ,1,"ಸ್ಥಿರವಾಗಿರುವಿಕೆ, ನಿಶ್ಚಲತೆ"
ಸ್ತಂಭನ,noun,ಸಂ ,1,"ತಡೆಯುವಿಕೆ, ನಿಲ್ಲಿಸುವಿಕೆ"
ಸ್ತಬ(ವ)ಕ,noun,ಸಂ ,1,"ಹೂವು ಮೊ.ವುಗಳ ಗೊಂಚಲು, ಗುಚ್ಛ"
ಸ್ತಬ್ಧ,noun,ಸಂ ,1,"ಅಲುಗಾಡದಿರುವಿಕೆ, ನಿಶ್ಚಲವಾಗಿರುವಿಕೆ"
ಸ್ತರ,noun,ಸಂ ,1,"ಪದರ, ಮಡಿಕೆ, ಪಾತಳಿ"
ಸ್ತವ,noun,ಸಂ ,1,"ಸ್ತುತಿಸುವುದು, ಕೊಂಡಾಡುವುದು"
ಸ್ತುತಿ,noun,ಸಂ ,1,"ಹೊಗಳಿಕೆ, ಕೊಂಡಾಟ"
ಸ್ತೂಪ,noun,ಸಂ ,1,"ರಾಶಿ, ಗುಡ್ಡೆ"
ಸ್ತೇಯ,noun,ಸಂ ,1,"ಕಳವು, ಕಳ್ಳತನ"
ಸ್ತೋಕ,noun,ಸಂ ,1,"ಕಿರಿದಾದುದು, ಅಲ್ಪವಾದುದು"
ಸ್ತೋಭ,noun,ಸಂ ,1,"ತಡೆ, ನಿರೋಧ"
ಸ್ತ್ರೀ,noun,ಸಂ ,1,"ಹೆಣ್ಣು, ಹೆಂಗಸು"
ಸ್ತ್ರೀತ್ವ,noun,ಸಂ ,1,ಹೆಣ್ಣುತನ
ಸ್ತ್ರೀವಶ್ಯ,noun,ಸಂ ,1,ಹೆಂಗಸನ್ನು ವಶಪಡಿಸಿಕೊಳ್ಳುವಂತ ಹುದು
ಸ್ತ್ರೈಣ,noun,ಸಂ ,1,"ಸ್ತ್ರೀ ಲಂಪಟ, ಸ್ತ್ರೀವಶನಾದವನು"
ಸ್ಥಗಿತ,noun,ಸಂ ,1,ಮುಚ್ಚಿದುದು
ಸ್ಥಪತಿ,noun,ಸಂ ,1,"ದೊರೆ, ರಾಜ"
ಸ್ಥಲ,noun,ಸಂ ,1,"ನೆಲ, ಭೂಮಿ"
ಸ್ಥವಿರ,noun,ಸಂ ,1,"ಮುದುಕ, ವೃದ್ಧ"
ಸ್ಥಾಣು,noun,ಸಂ ,1,ಶಿವ
ಸ್ಥಾನ,noun,ಸಂ ,1,"ನೆಲೆ, ಸ್ಥಿತಿ"
ಸ್ಥಾನಿಕ,noun,ಸಂ ,1,"ಸ್ಥಳ, ಜಾಗ, ಪ್ರದೇಶ"
ಸ್ಥಾಪಕ,noun,ಸಂ ,1,ವಿಗ್ರಹವನ್ನು ಪ್ರತಿಷ್ಠೆಗೊಳಿಸುವವನು
ಸ್ಥಾಯಿ,noun,ಸಂ ,1,"ಸ್ಥಿರವಾಗಿರುವುದು, ಕಾಯಂ"
ಸ್ಥಾಸಕ,noun,ಸಂ ,1,ಗಂಧ ಮೊ. ಸುಗಂಧದ್ರವ್ಯಗಳನ್ನು ದೇಹಕ್ಕೆ ಲೇಪಿಸಿಕೊಳ್ಳುವಿಕೆ
ಸ್ಥಿತ,noun,ಸಂ ,1,"ಇಡಲ್ಪಟ್ಟುದು, ಇರಿಸಿದುದು"
ಸ್ಥಿತಿ,noun,ಸಂ ,1,"ಇರವು, ಅಸ್ತಿತ್ವ"
ಸ್ಥಿರ,noun,ಸಂ ,1,"ನಿತ್ಯವಾದುದು, ಶಾಶ್ವತವಾದುದು"
ಸ್ಥಿರತೆ,noun,= ,1,"ದೃಢತೆ, ಗಟ್ಟಿತನ"
ಸ್ಥೂಲ,noun,ಸಂ ,1,"ದಪ್ಪವಾಗಿರುವುದು, ತೋರವಾದುದು"
ಸ್ನಪನ,noun,ಸಂ ,1,"ದೇವರಿಗೆ ಸ್ನಾನ ಮಾಡಿಸುವಿಕೆ, ಅಭಿಷೇಕ"
ಸ್ನಾತಕ,noun,ಸಂ ,1,ಗುರುಕುಲದಲ್ಲಿ ವಿದ್ಯಾರ್ಜನೆ ಮುಗಿಸಿ ಗೃಹಸ್ಥಾಶ್ರಮಕ್ಕೆ ಸೇರುವವನು
ಸ್ನಿಗ್ಧ,noun,ಸಂ ,1,"ಮೃದುವಾದುದು, ಕೋಮಲವಾದುದು"
ಸ್ನೇಹ,noun,ಸಂ ,1,"ಜಿಡ್ಡು, ಜಿಗುಟು"
ಸ್ಪಂದ,noun,ಸಂ ,1,"ಕಣ್ಣು, ಭುಜ ಮೊ.ವು ಮಿಡಿಯುವಿಕೆ"
ಸ್ಪರ್ಶನ,noun,ಸಂ ,1,ಸ್ಪರ್ಶ
ಸ್ಪಷ್ಟೀಕರಣ,noun,ಸಂ ,1,ವಿವರಗಳೊಂದಿಗೆ ಸಂಪೂರ್ಣವಾಗಿ ತಿಳಿಸಿ ಹೇಳುವುದು
ಸ್ಫಟಿಕ,noun,ಸಂ ,1,"ನಿರ್ಮಲವೂ, ಪಾರದರ್ಶಕವೂ ಆದ ಒಂದು ಬಗೆಯ ಬಿಳಿಯ ಹೊಳಪಿನ ಕಲ್ಲು"
ಸ್ಫಾರ,noun,ಸಂ ,1,"ನಡುಕ, ಕಂಪನ"
ಸ್ಫುಟ,noun,ಸಂ ,1,"ಅರಳಿದುದು, ವಿಕಸಿತವಾದುದು"
ಸ್ಫುರಣ,noun,ಸಂ ,1,"ನಡುಗುವುದು, ಕಂಪನ"
ಸ್ಫೂರ್ತಿ,noun,ಸಂ ,1,ಮನಸ್ಸಿಗೆ ಹೊಳೆಯುವಿಕೆ
ಸ್ಫೋಟ,noun,ಸಂ ,1,ಒಮ್ಮೆಲೇ ಒಡೆದು ಸಿಡಿಯುವಿಕೆ
ಸ್ಫೋಟಕ,noun,ಸಂ ,1,"ಬೊಕ್ಕೆ, ಗುಳ್ಳೆ, ಹುಗುಳು"
ಸ್ಮ,noun,ತಿ ಸಂ ,1,"ನೆನಪು, ಸ್ಮರಣೆ"
ಸ್ಮಯ,noun,ಸಂ ,1,"ಆಶ್ಚರ್ಯ, ಬೆರಗು"
ಸ್ಮರ,noun,ಸಂ ,1,"ಕಾಮ, ಮನ್ಮಥ"
ಸ್ಮರಣ,noun,ಸಂ ,1,ಮರೆತುಹೋದುದನ್ನು ನೆನೆಯುವಿಕೆ
ಸ್ಮರಣೆ,noun,ಸಂ ,1,"ನೆನಪು, ಜ್ಞಾಪಕ"
ಸ್ಮಾರ್ತ,noun,ಸಂ ,1,ಸ್ಮೃತಿಗ್ರಂಥಗಳಲ್ಲಿ ವಿಧಿ ಸಿದ ಆಚರಣೆ
ಸ್ಮಿತ,noun,ಸಂ ,1,"ಅರಳುವಿಕೆ, ವಿಕಸನ"
ಸ್ರೋತ,noun,ಸಂ ,1,"ನೀರಿನ ಹರಿವು, ಪ್ರವಾಹ"
ಸ್ಲೀಬೊ),noun,ಸಂ ,1,ಕ್ರಿಸ್ತನನ್ನು ಕೊಲ್ಲಲು ನಿರ್ಮಿಸಿದ್ದ ಒಂದು ಮರದ ಸಾಧನ
ಸ್ವಂತ,noun,<ಸಂ. ಸ್ವತಃ ,1,"ತನ್ನದೇ ಆದುದು, ಖಾಸಾ"
ಸ್ವಕೀಯ,noun,ಸಂ ,1,"ತನ್ನದೇ ಆದುದು, ಸ್ವಂತವಾದುದು"
ಸ್ವಗತ,noun,ಸಂ ,1,"ತನ್ನಲ್ಲಿರುವುದು, ಅಂತರಂಗದಲ್ಲಿರುವುದು"
ಸ್ವಚ್ಛಂದ,noun,ಸಂ ,1,"ಕಟ್ಟುಪಾಡಿಲ್ಲದಿರುವಿಕೆ, ಮನಸ್ಸು ಬಂದಂತೆ ನಡೆದುಕೊಳ್ಳುವಿಕೆ, ಸ್ವೇಚ್ಛೆ"
ಸ್ವತಂತ್ರ,noun,ಸಂ ,1,"ಯಾರ ಅಧಿಕಾರಕ್ಕೂ ಒಳಪಡದಿರುವಿಕೆ, ಅನಿರ್ಬಂಧತೆ"
ಸ್ವತ್ವ,noun,ಸಂ ,1,"ಸ್ವಂತ ಹಕ್ಕು, ಒಡೆತನ"
ಸ್ವಧರ್ಮ,noun,ಸಂ ,1,"ತನ್ನ ಧರ್ಮ, ಸ್ವಂತ ಧರ್ಮ"
ಸ್ವಪಕ್ಷ,noun,ಸಂ ,1,"ಸ್ವಂತ ಪಕ್ಷ, ಗುಂಪು"
ಸ್ವಯ,noun,ಸಂ ,1,"ನಿಜಸ್ವರೂಪ, ಪ್ರತ್ಯಕ್ಷಭಾವ"
ಸ್ವಯಂಪಾಕ,noun,= ,1,ತಾನೇ ಮಾಡಿಕೊಳ್ಳುವ ಅಡಿಗೆ
ಸ್ವಯಂಭು,noun,= ,1,"ತಾನಾಗಿಯೇ ಉಂಟಾದುದು, ಮಾಡಿದುದು"
ಸ್ವರ,noun,ಸಂ ,1,"ಧ್ವನಿ, ನಾದ"
ಸ್ವರಾಜ್ಯ,noun,ಸಂ ,1,"ಸ್ವತಂತ್ರವಾದ ರಾಜ್ಯ, ಯಾರ ಅಧೀನಕ್ಕೂ ಒಳಪಡದ ರಾಜ್ಯ"
ಸ್ವರು,noun,ಸಂ ,1,ಇಂದ್ರನ ವಜ್ರಾಯುಧ
ಸ್ವರೂಪ,noun,ಸಂ ,1,"ನಿಜವಾದ ರೂಪ, ಸ್ವಂತ ಆಕೃತಿ"
ಸ್ವರ್ಗ,noun,ಸಂ ,1,"ನಾಕ, ದೇವಲೋಕ"
ಸ್ವರ್ಗವಾಸಿ,noun,ಸಂ ,1,"ದೇವಲೋಕದಲ್ಲಿ ವಾಸಿಸುವವನು, ಸ್ವರ್ಗದಲ್ಲಿ ನೆಲಸಿರುವವನು"
ಸ್ವರ್ಣ,noun,ಸಂ ,1,"ಚಿನ್ನ, ಬಂಗಾರ"
ಸ್ವಸ್ತಿ,noun,ಸಂ ,1,"ಒಳ್ಳೆಯದು, ಕ್ಷೇಮ ಶುಭ ಎಂಬರ್ಥದ ಒಂದು ಪದ"
ಸ್ವಸ್ಥ,noun,ಸಂ ,1,"ಚೆನ್ನಾಗಿರುವುದು, ಕ್ಷೇಮ, ಆರೋಗ್ಯ"
ಸ್ವಹಸ್ತ,noun,ಸಂ ,1,"ತನ್ನ ಕೈ, ಸ್ವಂತ ಹಸ್ತ"
ಸ್ವಾದ,noun,ಸಂ ,1,"ರುಚಿ, ಸವಿ"
ಸ್ವಾದು,noun,ಸಂ ,1,ರುಚಿಯಾದ ಆಹಾರ
ಸ್ವಾಧೀನ,noun,ಸಂ ,1,"ಅಂಕೆ, ಹತೋಟಿ"
ಸ್ವಾಧ್ಯಾಯ,noun,ಸಂ ,1,ತನ್ನಷ್ಟಕ್ಕೆ ತಾನೇ ಹೇಳಿಕೊಳ್ಳುವಿಕೆ
ಸ್ವಾನುಭವ,noun,ಸಂ ,1,"ತನ್ನ ಸ್ವಂತದ ಅನುಭವ, ಸ್ವಪ್ರಯತ್ನದಿಂದ ಗಳಿಸಿದ ಅರಿವು"
ಸ್ವಾಮಿ,noun,ಸಂ ,1,"ಒಡೆಯ, ಯಜಮಾನ"
ಸ್ವಾಮಿತ್ವ,noun,ಸಂ ,1,"ಒಡೆತನ, ಮಾಲೀಕತ್ವ"
ಸ್ವಾಮಿದ್ರೋಹ,noun,ಸಂ ,1,"ಒಡೆಯನಿಗೆ ಕೇಡು ಮಾಡುವಿಕೆ, ದ್ರೋಹ ಬಗೆಯುವಿಕೆ"
ಸ್ವಾಮ್ಯ,noun,ಸಂ ,1,"ಒಡೆತನ, ಯಜಮಾನಿಕೆ"
ಸ್ವಾಯಂಭುವ,noun,ಸಂ ,1,"ಹದಿನಾಲ್ಕು ಮನುಗಳಲ್ಲಿ ಮೊದಲನೆಯವನು, ಸ್ವಯಂಭುವಿನ ಮಗ"
ಸ್ವಾಯತ್ತ,noun,ಸಂ ,1,"ತನ್ನ ವಶಕ್ಕೆ ಬಂದುದು, ಸ್ವಾಧೀನವಾದುದು"
ಸ್ವಾರ,noun,<ಸವಾರ ,1,"ಅಶ್ವಾರೋಹಿ, ಕುದುರೆ ಸವಾರ"
ಸ್ವಾರಸ್ಯ,noun,ಸಂ ,1,"ಆಸಕ್ತಿಯನ್ನುಂಟು ಮಾಡುವಂಥದು, ಕುತೂಹಲಕರವಾದುದು"
ಸ್ವಾರ್ಥ,noun,ಸಂ ,1,"ತನ್ನ ಪ್ರಯೋಜನ, ಸ್ವಹಿತ"
ಸ್ವಾವಲಂಬಿ,noun,ಸಂ ,1,ತನಗಾಗಿ ಬೇರೆಯವರನ್ನು ಆಶ್ರಯಿಸದಿರುವವನು
ಸ್ವಾಸ್ಥ್ಯ,noun,ಸಂ ,1,"ಸ್ವಸ್ಥತೆ, ಆರೋಗ್ಯ, ಕ್ಷೇಮ"
ಸ್ವೇಚ್ಛಾಮರಣಿ,noun,ಸಂ ,1,ತನ್ನ ಇಚ್ಛೆಯ ಮೇರೆಗೆ ತನ್ನ ಸಾವಿನ ಸಮಯವನ್ನು ನಿರ್ಧರಿಸಲು ಸಮರ್ಥನಾದ ವ್ಯಕ್ತಿ
ಸ್ವೇಚ್ಛೆ,noun,<ಸಂ. ಸ್ವೇಚ್ಛಾ ,1,ತನ್ನ ಇಚ್ಛೆ
